"X60mins","X240mins","X480mins","X720mins","X1440mins","X2160mins","X3600mins"
"AT3G52850",56.096,67.355,76.186,81.465,103.337,106.195,102.288
"AT5G52440",137.7,117.376,111.397,110.169,111.974,89.427,76.817
"AT1G55480",54.59,48.542,35.89,30.247,13.615,8.594,4.792
"AT3G15850",84.34,40.709,35.77,29.407,30.998,29.282,35.135
"AT2G01490",44.737,45.18,49.373,49.454,69.633,84.214,91.302
"AT1G56070",260.568,236.406,239.927,228.154,210.075,215.156,258.813
"AT2G20960",21.465,24.313,24.303,29.831,47.407,57.71,71.621
"AT5G63370",38.455,38.637,43.635,41.834,61.858,76.534,85.836
"AT1G64670",86.41,60.27,57.379,56.327,42.922,37.087,25.571
"AT1G34000",86.219,69.755,63.603,55.553,39.407,35.974,34.3
"AT4G11150",246.797,227.156,224.732,220.99,195.901,190.773,206.784
"AT3G14010",28.791,34.418,37.573,41.85,60.424,71.889,78.243
"AT3G53430",101.973,79.211,81.406,80.304,57.48,51.014,48.776
"AT3G18390",72.555,63.954,52.938,47.364,36.276,25.744,19.282
"AT3G14067",118.147,103.857,103.03,114.649,137.629,154.073,104.437
"AT5G27390",61.965,39.844,32.115,23.533,13.876,9.752,7.137
"AT4G02570",75.075,87.48,91.28,94.863,112.608,115.738,131.797
"AT1G22700",74.442,63.577,55.656,51.335,36.003,26.541,22.02
"AT3G44010",102.255,87.178,86.261,77.146,60.149,52.349,51.831
"AT1G51650",96.779,82.766,83.416,79.85,63.39,52.663,41.87
"AT4G38920",148.913,144.685,143.942,138.485,109.127,107.213,107.836
"AT1G15400",42.534,52.635,60.475,72.746,76.989,88.544,96.769
"AT4G34970",34.266,40.544,52.532,55.863,74.263,81.174,82.25
"AT1G60550",85.203,60.08,58.777,55.955,51.496,38.907,22.532
"AT2G17880",10.317,33.35,37.6,48.263,56.963,62.623,65.005
"AT1G65290",96.255,80.834,85.962,74.437,56.986,49.819,45.669
"AT5G27700",169.062,145.472,142.924,138.803,123.402,116.069,114.672
"AT3G11550",70.865,89.484,87.148,71.156,114.374,119.27,102.453
"AT2G32060",74.572,59.01,55.338,47.476,31.583,23.91,24.207
"AT5G40850",72.09,49.982,46.123,39.239,27.843,21.581,15.637
"AT3G03250",77.262,63.079,57.641,50.679,38.6,32.412,21.16
"AT3G25660",73.491,64.73,57.579,47.356,37.275,27.453,21.955
"AT2G20120",50.3,62.617,77.26,82.038,85.972,93.603,108.442
"AT4G14900",36.041,38.139,42.092,46.789,66.191,80.214,79.225
"AT3G20670",66.965,59.651,56.355,49.01,32.218,23.715,17.091
"AT1G12230",85.865,95.648,109.87,120.357,132.387,133.822,131.932
"ATCG00380",22.831,51.243,58.865,73.796,82.158,63.187,67.436
"AT1G32700",28.602,41.299,46.996,52.547,67.788,75.916,80.662
"AT4G25130",104.9,94.113,85.005,78.599,63.841,58.388,53.781
"AT5G13010",26.444,35.716,39.2,44.71,68.87,67.922,74.839
"AT3G10920",99.802,95.506,96.691,88.189,68.039,57.668,56.154
"AT4G30550",31.285,36.593,40.415,44.772,51.128,69.535,84.105
"AT4G22010",86.67,65.419,64.931,63.013,50.446,41.828,27.677
"AT3G48420",47.963,49.123,32.367,22.852,10.21,6.231,3.939
"AT5G61130",61.458,49.811,43.591,36.094,21.795,16.095,9.285
"AT3G47800",31.573,47.282,50.291,51.608,67.596,75.566,87.392
"AT1G10890",32.52,33.239,37.692,40.103,60.83,73.385,75.993
"AT1G62660",180.504,129.769,136.995,139.874,121.307,140.155,132.016
"AT1G60000",70.704,51.826,44.663,39.38,25.106,19.802,18.884
"AT1G02280",125.073,110.242,108.937,108.892,112.242,87.368,68.053
"AT2G40420",17.251,32.316,40.117,47.42,52.734,65.166,72.4
"AT2G44920",60.305,63.682,51.787,43.2,27.271,21.111,17.575
"AT1G76030",95.53,106.553,115.978,119.564,129.952,139.092,150.355
"AT4G00370",72.062,51.002,46.626,35.918,28.001,22.153,18.311
"AT2G44160",91.479,83.999,81.109,65.086,51.29,52.325,42.84
"AT5G16710",61.453,60.93,51.1,42.885,28.962,20.739,15.305
"AT4G16140",65.659,34.059,28.556,23.011,18.261,13.854,9.104
"AT4G18120",28.184,33.834,37.252,38.258,55.084,66.838,78.357
"AT1G15290",73.562,29.101,27.009,24.841,27.49,20.541,19.075
"AT5G20350",33.996,44.027,50.689,56.301,67.776,77.663,86.948
"AT1G67350",84.642,70.934,74.35,62.299,45.51,40.91,35.047
"AT2G11240",50.61,55.371,61.963,62.117,87.732,94.651,92.84
"AT1G08930",42.258,50.09,53.863,59.781,53.661,62.647,100.327
"AT2G41410",77.237,69.577,78.694,80.756,82.247,92.103,126.532
"AT4G30650",30.057,42.267,55.337,30.323,19.3,8.04,1.743
"AT2G28740",53.004,53.939,49.928,42.073,21.092,16.434,10.242
"AT4G37925",46.583,49.582,42.97,35.591,17.763,10.4,3.243
"AT2G20990",139.744,126.115,123.422,111.397,102.341,93.857,87.854
"AT1G19920",71.046,50.29,45.91,33.647,24.208,21.178,20.466
"AT5G65380",111.59,88.751,101.002,103.363,124.486,122.267,145.63
"AT3G28710",121.115,131.105,147.261,151.081,157.769,171.714,169.18
"AT5G27770",80.697,68.263,66.368,57.071,38.198,33.075,35.757
"ATCG00430",14.193,31.21,36.024,50.673,61.656,54.301,66.694
"AT2G37340",33.108,35.032,35.857,43.846,59.787,70.847,78.477
"AT2G27860",133.192,162.768,166.854,179.668,172.719,177.457,192.543
"AT3G12400",18.197,20.556,22.72,25.992,40.396,51.595,67.382
"AT1G74730",59.545,41.139,31.916,25.53,14.813,9.528,8.669
"AT1G15040",9.346,23.998,29.166,40.889,47.764,52.373,63.858
"AT3G05920",26.304,33.466,40.407,53.74,72.947,72.438,60.582
"AT2G19480",89.598,84.32,89.953,94.698,109.488,115.803,136.095
"AT1G05135",106.259,95.585,115.246,99.443,78.252,59.351,91.414
"AT4G00860",83.03,72.128,70.135,63.648,42.296,38.697,37.147
"AT4G33680",60.596,50.962,44.227,37.956,23.38,15.167,12.125
"AT3G11810",40.552,47.739,52.004,54.253,60.991,77.812,93.388
"AT2G31570",182.178,148.334,154.665,146.497,179.286,186.883,186.637
"AT1G33040",56.152,52.83,39.21,35.449,20.077,13.061,10.37
"AT1G02100",33.188,36.872,39.325,45.306,57.326,69.017,82.656
"AT2G37180",103.087,62.952,88.297,109.978,89.737,93.268,61.935
"AT4G37520",33.081,35.703,37.844,42.23,53.121,58.015,85.618
"AT1G26670",63.013,85.15,89.763,94.822,97.284,113.287,118.495
"AT5G61820",62.667,54.643,68.531,65.151,104.061,92.237,89.262
"AT2G29980",86.359,84.621,92.053,90.334,82.457,63.856,41.254
"AT3G16250",49.813,36.009,26.912,17.799,6.502,3.243,0.902
"AT5G54940",169.257,177.55,183.326,200.073,197.601,206.918,222.486
"AT1G11480",35.788,45.462,51.251,55.578,70.91,75.146,87.908
"AT3G26070",83.772,66.35,62.034,56.166,46.663,39.494,28.581
"AT2G41110",62.26,51.925,52.796,42.995,22.535,19.232,18.188
"AT2G22860",17.986,23.337,29.923,36.666,39.243,53.776,70.85
"AT2G36930",44.718,45.177,49.744,57.471,83.409,86.971,75.418
"AT4G38840",62.246,30.583,29.752,21.615,11.768,12.306,10.357
"AT3G52800",50.706,43.371,51.185,53.672,62.267,78.807,94.404
"AT3G29360",84.924,77.922,80.172,74.988,52.405,47.062,40.113
"AT5G11480",62.99,57.508,49.551,43.657,29.417,20.194,16.782
"AT5G41260",49.428,55.851,61.207,62.278,81.415,90.649,95.898
"AT3G62400",67.362,55.859,56.957,41.731,28.255,24.451,21.373
"AT4G19110",130.317,135.965,149.591,149.543,170.632,175.286,172.166
"AT4G15545",153.767,151.642,151.802,154.651,170.623,185.64,195.757
"AT3G05910",107.948,98.107,94.385,93.343,81.317,69.695,55.395
"AT5G50250",62.248,52.079,45.2,37.45,23.542,17.177,15.386
"AT5G63190",27.069,41.136,41.439,41.578,56.109,64.642,81.13
"AT4G03030",17.241,25.29,29.815,32.316,41.435,52.148,70.575
"AT3G01310",15.335,30.485,38.465,43.718,61.559,59.898,63.195
"AT4G15760",30.066,37.781,45.832,43.572,57.68,59.645,84.866
"AT5G35100",24.471,33.677,34.486,39.279,55.831,64.076,73.159
"AT1G48440",76.211,72.502,72.002,65.55,42.77,39.071,34.176
"AT4G11211",148.463,155.528,160.385,144.549,125.756,121.657,114.006
"AT1G04680",113.338,91.316,92.335,95.719,83.914,70.288,57.95
"AT2G31980",142.439,129.038,119.507,132.517,170.844,142.964,118.394
"AT3G22380",47.968,60.72,58.811,64.544,86.474,87.014,96.002
"ATCG00620",25.56,58.061,62.26,76.983,78.15,50.087,65.755
"AT3G16080",64.815,44.297,43.756,36.715,24.055,16.953,14.017
"AT5G42190",66.165,74.836,79.491,82.4,89.743,105.43,117.665
"AT5G13510",63.484,58.769,50.886,55.249,32.943,26.035,17.067
"AT4G13250",51.326,64.715,65.587,62.595,82.394,88.143,103.34
"AT5G20520",44.997,60.899,70.197,72.547,76.934,83.153,102.566
"AT5G25100",123.129,109.352,102.244,96.803,79.77,80.666,73.997
"AT5G47700",88.505,77.274,76.714,74.378,52.877,46.859,42.082
"AT5G26667",60.666,55.442,52.549,43.539,26.677,22.041,15.707
"AT3G15353",125.832,145.917,132.948,111.144,94.595,103.043,111.655
"AT4G39660",41.851,68.783,83.772,97.237,79.904,77.465,60.316
"AT2G05920",108.18,82.338,77.085,74.154,63.611,59.265,55.367
"AT1G75500",208.939,154.762,179.869,188.697,165.614,189.897,172.094
"AT2G43060",7.496,15.799,19.723,27.791,41.448,51.374,52.59
"AT4G12520",60.846,34.809,51.015,57.572,28.956,28.486,12.331
"AT4G37450",88.65,52.305,44.157,43.429,47.648,43.783,33.225
"AT5G63860",45.174,52.669,59.526,63.52,78.624,87.254,91.867
"AT5G35790",73.235,55.38,48.16,42.568,32.452,27.008,22.076
"AT4G22190",33.494,40.823,49.852,60.462,64.152,75.761,82.016
"AT4G28260",35.073,44.554,48.306,54.282,68.911,76.273,83.105
"AT3G22890",85.98,71.27,69.605,69.763,48.477,42.268,38.567
"AT4G14320",78.499,66.075,59.846,60.014,43.16,34.712,29.825
"AT5G51150",31.243,40.075,50.616,52.417,74.926,73.676,73.44
"AT3G25717",51.84,73.165,95.536,104.399,78.919,96.12,86.334
"AT1G22740",46.295,55.724,67.23,74.244,73.403,94.12,92.672
"AT5G05110",14.936,16.311,18.226,20.941,30.852,39.547,63.857
"AT5G20710",7.838,12.606,14.585,20.869,34.118,47.78,51.888
"AT2G30620",77.83,124.724,125.026,124.57,122.35,125.151,108.766
"AT2G43920",7.224,11.054,11.755,13.659,24.889,42.21,52.71
"AT1G11840",68.602,53.279,52.941,41.948,31.07,26.169,18.875
"AT1G16720",59.647,32.236,22.141,17.835,12.277,9.936,12.023
"ATCG00440",14.126,29.539,32.742,43.075,57.302,51.68,64.568
"AT2G17520",17.62,22.286,26.921,29.511,39.094,49.233,67.819
"AT1G31070",63.108,46.459,42.79,34.468,23.335,19.287,13.029
"AT2G25930",63.121,60.662,65.165,61.267,89.004,105.391,84.87
"ATCG00420",12.277,29.642,35.858,43.723,59.395,51.742,61.224
"AT5G04430",134.594,123.777,121.495,118.446,112.847,95.233,84.112
"AT5G63400",96.051,91.386,95.536,89.106,71.981,62.368,52.691
"AT4G14880",211.525,209.923,220.683,211.442,187.562,185.114,174.438
"AT5G15960",45.569,20.755,39.536,34.438,49.07,11.605,3.897
"AT2G29550",101.66,80.834,79.184,77.457,58.984,56.262,52.942
"AT4G22310",72.678,72.346,65.414,61.081,40.558,36.483,32.453
"AT5G14390",32.183,49.911,53.824,56.108,63.475,71.522,87.326
"AT5G23120",102.953,119.334,117.245,104.4,97.346,83.014,71.329
"AT3G48390",3.942,14.482,19.833,25.387,42.349,47.422,47.918
"AT2G40940",38.754,60.38,67.498,72.976,66.724,75.649,96.468
"AT5G02580",7.88,26.267,31.879,40.642,53.697,57.03,48.492
"AT2G36885",48.92,35.634,23.452,16.833,7.466,4.883,2.163
"AT2G01600",35.361,38.398,41.099,45.886,58.824,70.177,80.58
"AT2G25490",52.772,56.867,58.198,61.344,63.596,79.36,102.025
"AT1G09970",31.64,32.944,33.242,34.472,42.956,52.145,79.312
"AT3G51000",14.267,18.349,25.343,30.75,53.302,58.599,44.188
"AT3G05560",71.347,60.85,55.457,49.028,36.817,28.016,25.305
"AT4G25970",25.249,37.177,44.032,44.817,52.357,59.459,79.398
"AT3G16190",31.837,38.303,43.136,45.416,65.535,66.398,78.219
"AT1G27670",26.709,28.991,34.118,41.029,47.648,62.917,72.129
"AT4G12470",12.14,16.889,24.343,31.426,22.32,19.232,63.803
"AT1G74050",147.165,135.594,140.1,138.019,129.546,113.352,98.018
"AT4G10810",29.535,37.586,43.483,48.162,56.734,69.865,77.18
"AT2G37270",77.803,67.743,63.181,62.206,47.876,36.736,30.816
"AT1G04420",66.025,59.411,49.713,42.561,33.743,25.703,19.718
"AT4G08520",64.76,58.604,54.861,47.854,33.572,26.654,19.892
"AT1G02860",18.863,24.668,26.881,29.946,40.272,50.641,67.599
"AT5G26146",11.75,10.204,10.806,13.049,27.848,39.566,53.415
"AT1G06700",73.88,88.671,99.561,107.162,118.142,115.758,119.751
"AT5G49460",96.311,96.295,100.427,92.643,70.768,68.897,57.617
"AT1G17530",11.341,12.13,14.817,19.034,26.73,42.205,55.912
"AT3G27770",140.117,152.063,152.363,143.486,137.981,143.725,187.541
"AT5G35200",37.249,46.195,51.389,59.791,71.9,74.731,84.289
"AT4G25740",70.429,61.894,58.867,52.319,36.43,30.038,27.172
"AT3G56140",27.026,34.12,40.44,44.2,65.248,65.999,68.204
"AT1G15670",23.929,31.311,34.965,41.498,46.025,52.835,75.411
"AT4G32470",97.63,94.886,94.745,88.637,80.104,63.425,54.562
"AT3G48870",85.303,76.017,62.694,57.339,54.422,44.4,36.896
"AT1G58080",65.125,61.053,51.257,44.59,32.629,26.081,22.138
"AT1G24360",72.724,71.73,70.819,65.066,45.135,37.833,34.953
"AT1G19400",24.245,36.078,44.336,48.296,56.86,64.008,74.066
"AT5G01590",51.103,45.646,39.796,36.172,21.419,13.066,7.056
"AT5G16390",80.713,85.271,74.978,73.636,61.779,47.764,40.912
"AT3G19990",21.681,28.718,33.211,40.926,53.879,64.911,61.578
"AT2G40880",82.131,91.656,111.596,122.448,124.836,118.975,121.291
"AT5G57240",46.361,64.285,68.296,76.501,97.13,90.017,76.767
"AT1G48630",55.981,38.082,36.723,28.073,15.977,11.864,9.9
"AT1G65840",66.283,50.01,41.024,35.344,26.168,23.004,18.797
"AT5G59480",63.079,35.484,33.713,27.755,22.224,17.708,11.723
"AT1G15980",45.103,42.426,27.026,20.743,9.265,6.278,4.679
"AT1G13245",33.352,46.646,50.062,52.3,49.539,61.492,87.362
"AT2G22230",47.591,49.442,44.612,37.755,21.63,13.902,9.416
"AT3G20250",18.311,21.759,24.91,28.498,40.759,49.46,63.97
"AT5G66160",21.906,29.648,33.446,41.081,49.331,60.507,67.782
"AT2G18960",195.625,211.647,214.89,209.722,235.773,237.616,237.976
"AT3G27260",27.559,31.163,34.286,35.784,54.703,59.448,71.019
"AT1G78150",63.505,68.355,78.424,87.327,92.013,102.283,108.139
"AT1G17650",49.777,37.655,34.853,27.628,14.922,9.234,4.042
"AT1G60140",34.209,52.169,56.781,56.68,74.46,74.231,82.881
"AT2G27680",65.6,63.623,55.338,48.639,41.435,30.286,21.325
"AT1G55530",22.098,22.404,28.709,32.419,44.809,55.622,64.291
"AT3G02110",103.458,89.782,84.718,81.543,68.008,64.441,54.968
"AT4G12060",62.055,57.373,47.939,39.662,28.923,21.584,21.517
"AT4G24920",67.99,57.126,55.851,50.557,33.537,28.192,24.624
"AT1G23020",23.689,25.401,26.686,30.488,46.63,58.641,62.699
"AT3G16470",59.787,64.362,56.833,42.864,27.189,30.011,25.626
"AT3G15360",72.153,74.433,67.026,55.508,44.105,34.791,37.737
"AT5G42080",91.603,93.126,92.798,92.601,94.831,108.876,136.411
"AT3G01290",15.864,27.695,27.793,30.801,31.316,36.843,68.747
"AT5G05010",94.948,98.283,95.033,88.37,73.018,65.942,56.418
"AT5G55730",72.532,57.544,57.242,59.107,40.643,38.886,23.119
"AT1G64640",74.535,79.359,94.351,111.823,105.832,105.053,71.801
"AT5G14840",37.355,38.609,38.694,47.402,68.567,77.326,63.488
"AT1G36730",98.34,74.304,78.685,81.352,85.917,105.474,119.676
"AT2G47730",140.779,96.627,95.63,98.97,111.986,95.977,112.751
"AT5G09870",56.116,29.051,24.325,17.149,12.723,10.069,9.885
"AT5G37780",107.5,124.643,127.045,124.999,101.386,90.517,89.483
"AT3G58140",60.43,59.776,51.561,44.456,29.875,22.649,23.733
"AT5G63600",20.111,27.515,32.87,41.162,36.462,59.831,64.461
"AT3G03100",108.155,97.752,100.684,109.981,120.886,130.675,142.478
"AT5G16400",41.309,47.195,31.658,27.641,11.251,8.625,6.648
"AT5G18130",16.105,24.875,27.121,33.503,45.954,53.4,60.701
"AT1G50320",72.157,70.323,58.374,55.718,41.845,35.105,31.66
"AT3G01910",62.71,66.882,75.177,83.954,93.397,104.688,100.05
"AT3G18080",75.337,93.471,69.384,60.561,56.905,51.307,45.266
"AT4G10080",50.701,52.41,56.55,61.876,68.745,79.542,95.643
"AT3G06080",24.166,21.977,23.108,24.843,36.245,45.799,65.692
"AT3G24160",139.394,125.25,127.619,120.94,102.808,101.712,95.515
"AT3G27240",63.448,53.862,53.234,46.177,29.099,26.271,21.249
"AT1G10682",167.864,178.994,188.465,208.065,177.027,192.154,211.88
"AT2G31490",100.4,90.316,86.861,89.911,83.243,66.772,52.644
"AT5G51110",68.822,58.77,53.478,51.721,37.25,30.085,23.974
"AT4G32340",12.172,9.186,17.035,19.877,35.408,45.407,49
"AT4G37330",31.254,36.704,40.425,46.262,62.05,67.032,72.734
"AT5G02790",74.15,62.635,63.609,58.502,45.974,36.519,29.071
"AT2G45070",89.365,93.102,80.191,78.649,72.856,55.946,49.892
"AT2G42620",16.389,23.346,26.983,31.37,41.208,50.678,62.052
"AT5G58720",34.814,37.73,43.855,47.125,63.927,64.966,77.971
"AT4G24930",51.749,50.022,42.91,38.948,28.413,18.55,9.091
"AT1G35720",75.942,82.934,86.089,74.528,62.22,56.43,40.784
"AT3G19930",34.843,48.965,42.802,42.516,45.484,49.188,84.684
"AT2G17440",33.469,46.52,45.281,48.751,58.746,66.929,82.141
"AT3G48000",88.782,94.11,96.081,93.427,109.465,111.909,135.012
"AT5G18850",21.977,27.651,27.002,34.341,46.071,54.08,65.347
"AT5G01410",67.922,36.287,33.767,28.172,23.828,22.285,22.964
"AT2G44670",71.912,51.844,48.367,42.926,31.788,29.258,25.859
"AT1G44800",25.914,38.002,42.483,42.171,50.278,66.154,71.755
"AT4G23630",144.045,115.56,122.667,109.648,104.962,97.934,99.464
"AT3G07110",78.536,65.661,62.552,62.903,46.757,38.805,34.205
"AT2G36160",106.917,96.33,95.271,95.499,80.822,68.132,64.005
"AT4G08850",19.506,20.745,19.019,19.976,25.547,28.101,63.619
"AT2G35050",48.951,64.282,60.347,66.86,78.191,82.756,97.296
"AT1G67785",67.058,64.144,63.215,56.178,42.197,33.724,27.299
"AT5G53580",60.118,51.942,45.59,36.914,29.892,22.609,15.695
"AT1G01080",52.035,45.163,39.466,33.308,19.953,14.392,10.459
"AT4G03520",118.578,120.379,117.663,113.936,94.831,88.323,82.746
"AT3G47370",64.975,50.295,51.268,43.159,30.268,23.821,22.165
"AT3G02560",88.959,72.171,76.079,67.989,57.966,50.807,42.069
"AT2G43290",108.841,72.271,78.917,75.389,58.569,64.79,78.593
"AT4G39675",67.8,92.025,94.728,106.107,69.148,88.517,107.864
"AT3G06750",50.963,63.083,68.26,90.928,81.284,94.606,85.1
"AT1G76600",13.252,17.945,19.947,26.427,35.58,40.941,59.007
"AT5G54310",52.125,69.898,80.108,86.372,101.445,91.067,85.897
"AT3G07350",13.366,22.782,25.988,31.883,46.305,53.787,53.439
"AT1G14120",58.091,51.23,44.819,41.053,27.069,23.736,14.014
"AT4G29480",78.731,73.462,71.446,69.558,59.246,45.435,35.794
"AT1G24020",42.168,30.452,23.618,13.011,3.965,2.395,0.775
"AT2G34250",126.255,125.561,120.151,111.367,96.154,90.698,91.21
"AT1G55020",71.865,47.165,36.724,31.806,34.516,25.389,28.555
"AT2G38170",180.647,156.243,151.203,145.956,158.312,132.269,170.719
"AT5G04810",43.43,56.719,59.272,67.001,91.754,80.196,69.193
"AT5G47570",68.631,65.869,71.313,62.427,41.857,37.754,34.605
"AT2G27380",25.319,19.062,22.089,24.026,65.301,30.65,36.783
"AT5G61790",89.817,75.178,69.396,68.638,55.081,49.982,44.216
"AT1G22710",72.662,84.644,87.496,85.297,106.019,113.209,112.283
"AT5G42070",44.534,39.069,34.481,27.425,15.135,7.472,4.387
"AT5G67480",8.885,16.09,16.599,15.594,29.159,34.413,54.944
"AT2G21540",71.397,77.608,77.703,84.443,103.465,113.306,99.718
"AT4G23710",63.641,64.084,61.064,57.516,37.812,33.853,26.959
"ATCG00020",16.801,31.779,30.607,42.304,36.887,33.942,68.383
"AT3G16520",79.837,55.166,48.414,42.91,38.001,33.997,37.589
"AT5G37720",24.285,26.302,29.197,32.71,45.472,54.593,65.467
"AT3G17930",59.194,44.404,35.571,29.366,20.578,16.318,17.681
"AT5G65110",81.55,120.806,120.754,120.628,124.243,129.055,117.618
"AT2G15090",53.715,80.186,61.761,51.791,38.355,35.495,40.117
"AT1G07820",58.484,63.658,60.422,53.091,38.005,29.696,24.991
"AT2G42750",21.435,26.948,30.439,36.825,46.287,55.047,64.644
"AT5G63030",51.868,48.543,54.944,61.981,71.828,79.299,91.207
"AT4G00355",42.439,51.532,59.6,64.3,74.488,81.862,84.844
"AT4G23820",156.004,171.365,184.382,191.109,156.858,166.025,147.983
"AT4G34100",49.127,57.085,62.32,64.095,73.331,84.055,94.176
"AT5G46800",58.62,48.834,38.954,30.367,21.365,18.853,18.822
"AT5G64430",15.499,21.105,21.362,26.948,40.998,50.745,54.979
"AT2G04780",73.108,62.909,56.599,57.799,46.026,39.912,25.91
"AT1G15120",83.677,72.904,73.228,64.846,51.835,48.297,40.422
"AT2G03640",30.282,29.312,31.127,31.689,39.573,52.678,71.085
"AT5G14540",43.058,49.016,48.157,55.769,70.353,79.968,80.33
"AT1G19570",148.4,131.629,135.912,120.7,124.876,114.077,99.941
"AT2G39080",65.855,55.809,47.586,41.659,32.863,26.297,23.174
"AT2G38410",17.185,20.252,21.999,25.41,39.771,48.958,57.153
"AT3G60210",62.636,62.219,57.914,51.281,45.343,33.389,21.166
"AT2G01850",45.038,43.877,44.085,47.395,47.136,60.716,86.399
"AT3G24420",59.03,19.852,16.815,12.873,19.325,19.514,23.152
"AT1G27520",20.747,24.575,26.616,29.15,42.059,53.249,61.141
"AT3G05020",67.928,87.385,99.641,119.143,101.574,96.026,90.655
"AT5G35970",49.271,33.97,25.289,18.297,9.526,6.808,9.395
"AT2G20360",87.623,81.019,81.069,71.283,60.68,52.346,47.369
"AT5G39080",98.02,68.826,60.75,55.464,58.947,54.237,55.576
"AT1G63000",69.3,58.383,58.013,50.382,37.825,35.695,25.017
"AT5G46430",149.194,131.247,124.608,129.271,119.492,105.761,104.422
"AT1G09780",55.398,52.938,51.659,40.876,27.361,21.696,19.362
"AT1G73060",80.886,79.681,72.165,68.474,56.815,48.13,41.111
"AT5G02540",6.72,16.77,24.623,34.879,41.123,48.136,45.157
"AT5G05740",49.653,42.43,36.797,30.652,18.476,12.524,9.271
"AT5G64130",137.459,146.581,149.844,154.012,147.137,121.395,113.308
"AT1G56340",66.521,60.859,50.062,48.514,34.892,30.475,25.712
"AT5G42020",61.291,45.092,38.05,33.499,25.712,20.983,16.255
"AT1G32790",49.052,58.713,67.89,67.133,73.229,84.072,95.548
"AT5G40890",114.314,95.987,96.418,87.095,76.565,74.378,70.936
"AT1G07985",59.306,52.634,56.092,61.053,87.014,79.288,42.463
"AT5G61240",65.942,56.218,51.953,45.007,33.185,29.218,23.884
"AT3G08590",75.888,65.529,62.248,54.505,53.652,41.189,29.699
"AT1G70370",81.076,63.121,61.355,58.82,48.413,43.391,33.682
"AT5G64850",50.127,20.164,15.862,12.041,9.105,7.458,5.091
"AT5G22440",53.346,40.968,34.786,27.127,19.715,14.261,10.369
"AT3G28740",36.596,36.502,46.799,44.022,76.966,64.971,42.034
"AT2G18040",63.611,57.195,52.734,45.727,31.27,27.258,25.656
